"file","date","time","datetime","antenna","tag","tag_short","year"
"3_27_17 Up.TXT",2017-03-25,"05:11:45.97",2017-03-25 05:11:45.97,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"05:15:01.89",2017-03-25 05:15:01.88,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"05:15:01.89",2017-03-25 05:15:01.88,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"05:21:14.55",2017-03-25 05:21:14.54,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"05:25:10.36",2017-03-25 05:25:10.36,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"05:25:10.36",2017-03-25 05:25:10.36,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"05:26:42.49",2017-03-25 05:26:42.49,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"05:29:56.43",2017-03-25 05:29:56.42,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"05:29:56.43",2017-03-25 05:29:56.42,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"05:36:10.87",2017-03-25 05:36:10.86,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"05:40:03.69",2017-03-25 05:40:03.69,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"05:40:03.69",2017-03-25 05:40:03.69,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"05:41:39.02",2017-03-25 05:41:39.01,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"05:44:50.95",2017-03-25 05:44:50.95,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"05:44:50.95",2017-03-25 05:44:50.95,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"05:51:07.40",2017-03-25 05:51:07.40,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"05:54:56.79",2017-03-25 05:54:56.78,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"05:54:56.79",2017-03-25 05:54:56.78,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"05:56:35.34",2017-03-25 05:56:35.34,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"05:59:45.65",2017-03-25 05:59:45.65,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"05:59:45.65",2017-03-25 05:59:45.65,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"06:06:03.90",2017-03-25 06:06:03.90,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"06:09:49.88",2017-03-25 06:09:49.88,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"06:09:49.88",2017-03-25 06:09:49.88,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"06:11:31.65",2017-03-25 06:11:31.65,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"06:14:40.38",2017-03-25 06:14:40.38,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"06:14:40.38",2017-03-25 06:14:40.38,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"06:21:00.43",2017-03-25 06:21:00.42,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"06:24:43.02",2017-03-25 06:24:43.01,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"06:24:43.02",2017-03-25 06:24:43.01,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"06:26:28.20",2017-03-25 06:26:28.20,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"06:29:34.72",2017-03-25 06:29:34.72,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"06:29:34.72",2017-03-25 06:29:34.72,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"06:35:56.80",2017-03-25 06:35:56.79,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"06:39:36.17",2017-03-25 06:39:36.17,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"06:39:36.17",2017-03-25 06:39:36.17,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"06:41:24.77",2017-03-25 06:41:24.76,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"06:44:29.10",2017-03-25 06:44:29.09,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"06:44:29.10",2017-03-25 06:44:29.09,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"06:50:53.38",2017-03-25 06:50:53.38,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"06:54:29.54",2017-03-25 06:54:29.53,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"06:54:29.54",2017-03-25 06:54:29.53,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"06:56:21.14",2017-03-25 06:56:21.13,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"06:59:23.65",2017-03-25 06:59:23.65,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"06:59:23.65",2017-03-25 06:59:23.65,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"07:05:49.76",2017-03-25 07:05:49.75,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"07:09:23.11",2017-03-25 07:09:23.11,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"07:09:23.11",2017-03-25 07:09:23.11,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"07:11:17.70",2017-03-25 07:11:17.70,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"07:14:18.23",2017-03-25 07:14:18.23,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"07:14:18.23",2017-03-25 07:14:18.23,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"07:20:46.32",2017-03-25 07:20:46.32,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"07:24:16.46",2017-03-25 07:24:16.46,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"07:24:16.46",2017-03-25 07:24:16.46,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"07:26:14.07",2017-03-25 07:26:14.07,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"07:29:12.57",2017-03-25 07:29:12.57,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"07:29:12.57",2017-03-25 07:29:12.57,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"07:35:42.84",2017-03-25 07:35:42.84,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"07:39:09.97",2017-03-25 07:39:09.97,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"07:39:09.97",2017-03-25 07:39:09.97,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"07:41:10.40",2017-03-25 07:41:10.40,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"07:44:07.13",2017-03-25 07:44:07.13,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"07:44:07.13",2017-03-25 07:44:07.13,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"07:50:39.21",2017-03-25 07:50:39.21,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"07:54:03.72",2017-03-25 07:54:03.72,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"07:54:03.72",2017-03-25 07:54:03.72,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"07:56:06.73",2017-03-25 07:56:06.73,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"07:59:01.64",2017-03-25 07:59:01.63,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"07:59:01.64",2017-03-25 07:59:01.63,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"08:05:35.73",2017-03-25 08:05:35.73,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"08:08:57.43",2017-03-25 08:08:57.42,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"08:08:57.43",2017-03-25 08:08:57.42,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"08:11:03.07",2017-03-25 08:11:03.07,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"08:13:56.18",2017-03-25 08:13:56.17,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"08:13:56.18",2017-03-25 08:13:56.17,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"08:20:32.24",2017-03-25 08:20:32.24,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"08:23:51.15",2017-03-25 08:23:51.15,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"08:23:51.15",2017-03-25 08:23:51.15,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"08:25:59.59",2017-03-25 08:25:59.59,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"08:28:50.51",2017-03-25 08:28:50.50,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"08:28:50.51",2017-03-25 08:28:50.50,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"08:35:28.78",2017-03-25 08:35:28.77,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"08:38:44.87",2017-03-25 08:38:44.86,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"08:38:44.87",2017-03-25 08:38:44.86,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"08:40:56.12",2017-03-25 08:40:56.11,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"08:43:45.03",2017-03-25 08:43:45.02,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"08:43:45.03",2017-03-25 08:43:45.02,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"08:50:25.31",2017-03-25 08:50:25.30,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"08:53:38.80",2017-03-25 08:53:38.79,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"08:53:38.80",2017-03-25 08:53:38.79,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"08:55:52.66",2017-03-25 08:55:52.65,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"08:58:39.39",2017-03-25 08:58:39.38,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"08:58:39.39",2017-03-25 08:58:39.38,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"09:05:21.87",2017-03-25 09:05:21.86,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"09:08:32.55",2017-03-25 09:08:32.54,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"09:08:32.55",2017-03-25 09:08:32.54,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"09:10:49.21",2017-03-25 09:10:49.21,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"09:13:33.72",2017-03-25 09:13:33.72,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"09:13:33.72",2017-03-25 09:13:33.72,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"09:20:18.43",2017-03-25 09:20:18.42,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"09:23:26.72",2017-03-25 09:23:26.72,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"09:23:26.72",2017-03-25 09:23:26.72,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"09:25:45.99",2017-03-25 09:25:45.99,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"09:28:28.09",2017-03-25 09:28:28.09,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"09:28:28.09",2017-03-25 09:28:28.09,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"09:35:14.97",2017-03-25 09:35:14.97,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"09:38:20.84",2017-03-25 09:38:20.84,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"09:38:20.84",2017-03-25 09:38:20.84,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"09:40:42.71",2017-03-25 09:40:42.71,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"09:43:22.42",2017-03-25 09:43:22.42,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"09:43:22.42",2017-03-25 09:43:22.42,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"09:50:11.53",2017-03-25 09:50:11.52,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"09:53:15.00",2017-03-25 09:53:15.00,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"09:53:15.00",2017-03-25 09:53:15.00,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"09:55:39.48",2017-03-25 09:55:39.48,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"09:58:16.77",2017-03-25 09:58:16.76,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"09:58:16.77",2017-03-25 09:58:16.76,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"10:05:08.29",2017-03-25 10:05:08.28,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"10:08:09.56",2017-03-25 10:08:09.55,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"10:08:09.56",2017-03-25 10:08:09.55,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"10:10:36.24",2017-03-25 10:10:36.24,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"10:13:11.15",2017-03-25 10:13:11.15,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"10:13:11.15",2017-03-25 10:13:11.15,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"10:20:05.04",2017-03-25 10:20:05.03,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"10:23:04.31",2017-03-25 10:23:04.30,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"10:23:04.31",2017-03-25 10:23:04.30,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"10:25:33.40",2017-03-25 10:25:33.40,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"10:28:05.29",2017-03-25 10:28:05.28,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"10:28:05.29",2017-03-25 10:28:05.28,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"10:35:01.81",2017-03-25 10:35:01.80,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"10:37:59.46",2017-03-25 10:37:59.46,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"10:37:59.46",2017-03-25 10:37:59.46,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"10:40:30.55",2017-03-25 10:40:30.54,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"10:42:59.81",2017-03-25 10:42:59.80,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"10:42:59.81",2017-03-25 10:42:59.80,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"10:49:58.93",2017-03-25 10:49:58.92,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"10:52:55.00",2017-03-25 10:52:55.00,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"10:52:55.00",2017-03-25 10:52:55.00,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"10:55:27.87",2017-03-25 10:55:27.86,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"10:57:53.94",2017-03-25 10:57:53.94,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"10:57:53.94",2017-03-25 10:57:53.94,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"11:04:55.84",2017-03-25 11:04:55.84,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"11:07:50.31",2017-03-25 11:07:50.30,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"11:07:50.31",2017-03-25 11:07:50.30,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"11:10:25.40",2017-03-25 11:10:25.40,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"11:12:48.25",2017-03-25 11:12:48.25,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"11:12:48.25",2017-03-25 11:12:48.25,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"11:19:52.80",2017-03-25 11:19:52.79,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"11:22:46.07",2017-03-25 11:22:46.07,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"11:22:46.07",2017-03-25 11:22:46.07,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"11:25:22.97",2017-03-25 11:25:22.97,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"11:27:42.60",2017-03-25 11:27:42.59,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"11:27:42.60",2017-03-25 11:27:42.59,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"11:34:49.72",2017-03-25 11:34:49.72,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"11:37:41.39",2017-03-25 11:37:41.38,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"11:37:41.39",2017-03-25 11:37:41.38,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"11:40:20.47",2017-03-25 11:40:20.47,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"11:42:36.70",2017-03-25 11:42:36.70,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"11:42:36.70",2017-03-25 11:42:36.70,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"11:49:46.66",2017-03-25 11:49:46.65,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"11:52:36.33",2017-03-25 11:52:36.32,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"11:52:36.33",2017-03-25 11:52:36.32,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"11:55:17.82",2017-03-25 11:55:17.82,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"11:57:31.04",2017-03-25 11:57:31.03,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"11:57:31.04",2017-03-25 11:57:31.03,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"12:04:43.40",2017-03-25 12:04:43.40,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"12:07:31.24",2017-03-25 12:07:31.24,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"12:07:31.24",2017-03-25 12:07:31.24,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"12:10:15.34",2017-03-25 12:10:15.34,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"12:12:25.14",2017-03-25 12:12:25.13,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"12:12:25.14",2017-03-25 12:12:25.13,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"12:19:40.31",2017-03-25 12:19:40.30,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"12:22:26.16",2017-03-25 12:22:26.15,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"12:22:26.16",2017-03-25 12:22:26.15,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"12:25:12.66",2017-03-25 12:25:12.65,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"12:27:19.46",2017-03-25 12:27:19.46,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"12:27:19.46",2017-03-25 12:27:19.46,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"12:34:37.03",2017-03-25 12:34:37.02,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"12:37:21.10",2017-03-25 12:37:21.09,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"12:37:21.10",2017-03-25 12:37:21.09,"A2","0000_0000000180843440","180843440","2017"
"3_27_17 Up.TXT",2017-03-25,"12:40:10.04",2017-03-25 12:40:10.03,"A4","0000_0000000180573731","180573731","2017"
"3_27_17 Down.TXT",2017-03-25,"12:42:13.82",2017-03-25 12:42:13.82,"A1","0000_0000000180843403","180843403","2017"
"3_30_17 Down.TXT",2017-03-25,"12:42:13.82",2017-03-25 12:42:13.82,"A1","0000_0000000180843403","180843403","2017"
"3_27_17 Up.TXT",2017-03-25,"12:49:33.97",2017-03-25 12:49:33.97,"A3","0000_0000000180598569","180598569","2017"
"3_27_17 Down.TXT",2017-03-25,"12:52:16.43",2017-03-25 12:52:16.42,"A2","0000_0000000180843440","180843440","2017"
"3_30_17 Down.TXT",2017-03-25,"12:52:16.43",2017-03-25 12:52:16.42,"A2","0000_0000000180843440","180843440","2017"
